timestamp,location_id,product_id,regular_price,promo_price,stock_level
2025-03-17 20:13:57,01100212,0001111060902,,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100212,0001111060903,4.99,,HIGH
2025-03-17 20:13:57,01100212,0001111079772,7.49,,HIGH
2025-03-17 20:13:57,01100212,0001111060914,24.49,,LOW
2025-03-17 20:13:57,01100212,0001111060904,5.19,,HIGH
2025-03-17 20:13:57,01100212,0001111079770,6.49,,HIGH
2025-03-17 20:13:57,01100212,0071514150349,6.19,,HIGH
2025-03-17 20:13:57,01100212,0001111060933,7.39,,HIGH
2025-03-17 20:13:57,01100212,0088742200006,11.79,,HIGH
2025-03-17 20:13:57,01100212,0086231500024,13.29,,HIGH
2025-03-17 20:13:57,01100212,0088742200008,9.49,,HIGH
2025-03-17 20:13:57,01100212,0001111060980,12.19,,LOW
2025-03-17 20:13:57,01100212,0001111089310,9.49,,LOW
2025-03-17 20:13:57,01100212,0085138700749,9.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100212,0001111087023,6.29,,HIGH
2025-03-17 20:13:57,01100212,0088742200000,7.99,,HIGH
2025-03-17 20:13:57,01100214,0086174500001,8.99,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0071514111357,8.99,,HIGH
2025-03-17 20:13:57,01100214,0086174500002,11.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0081565200421,8.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0071514111657,11.79,,HIGH
2025-03-17 20:13:57,01100214,0001111060905,5.69,,HIGH
2025-03-17 20:13:57,01100214,0081565200214,8.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0001111006479,10.99,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0001111060902,,,HIGH
2025-03-17 20:13:57,01100214,0001111060914,25.95,,HIGH
2025-03-17 20:13:57,01100214,0001111060903,5.29,,HIGH
2025-03-17 20:13:57,01100214,0001111079772,7.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0001111060904,5.49,,HIGH
2025-03-17 20:13:57,01100214,0001111079770,6.49,,HIGH
2025-03-17 20:13:57,01100214,0071514150349,6.19,,HIGH
2025-03-17 20:13:57,01100214,0001111060933,7.89,,HIGH
2025-03-17 20:13:57,01100214,0088742200006,11.79,,LOW
2025-03-17 20:13:57,01100214,0086231500024,13.29,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0088742200008,9.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0001111060980,12.89,,HIGH
2025-03-17 20:13:57,01100214,0001111089310,9.49,,HIGH
2025-03-17 20:13:57,01100214,0085138700749,9.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100214,0001111087023,6.29,,HIGH
2025-03-17 20:13:57,01100214,0088742200000,7.99,,LOW
2025-03-17 20:13:57,01100218,0071514111357,8.99,,HIGH
2025-03-17 20:13:57,01100218,0086174500001,8.99,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100218,0086174500002,11.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100218,0081565200421,8.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100218,0071514111657,11.79,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100218,0001111060905,6.39,,HIGH
2025-03-17 20:13:57,01100218,0081565200214,8.49,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100218,0001111006479,10.99,,TEMPORARILY_OUT_OF_STOCK
2025-03-17 20:13:57,01100218,0001111060902,,,TEMPORARILY_OUT_OF_STOCK
